# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: hpc-c10-node01.unitn.it
# Release : 3.10.0-1160.24.1.el7.x86_64
# Version : #1 SMP Thu Apr 8 19:51:47 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 237.983205 
# Number of iterations (recorded+unrecorded): 1192501236 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
10098287330.76	4530.68
10099287188.20	15019.94
10100287044.64	6437.55
10101286902.08	9059.36
10102286997.50	9297.34
10103286853.94	8821.38
10104286711.38	7152.50
10105286806.80	5483.61
10106286663.24	6675.53
10107286520.68	8105.43
10108286616.11	8105.43
10109286472.54	9775.31
10110286329.98	9297.34
10111286425.41	7628.46
10111483821.48	15734.89
10112286281.84	6914.51
10113286139.28	6436.55
10114285995.72	6914.51
10115286091.15	5006.65
10116285948.58	7628.46
10117285805.02	6437.55
10118285900.45	8583.39
10119285757.88	6436.55
10119572554.65	15257.92
10120285614.32	8583.39
10121285709.75	7390.48
10122285567.19	8344.41
10123285423.62	8821.38
10124285281.06	8821.38
10125285376.49	7628.46
10126285232.92	13828.02
10127286043.30	7868.44
10128285185.79	7390.48
10129285042.23	6198.56
10130284899.66	6675.53
10131284995.09	8582.39
10132284851.53	11920.16
10133284708.96	6198.56
10134284804.39	9297.34
10134798798.11	15019.94
10135284660.83	7152.50
10136284518.27	6198.56
10137284374.70	5960.58
10138284470.13	8344.41
10139284327.57	7390.48
10140284184.00	5245.63
10140826786.71	15495.91
10141284279.43	6437.55
10142284136.87	8820.38
10143283993.31	8344.41
10144284088.73	10490.26
10145283946.17	8105.43
10146283802.61	7152.50
10147283660.04	8582.39
10148283755.47	7628.46
10149283611.91	8106.43
10150283469.35	6436.55
10151283563.77	7391.48
10152283421.21	6675.53
10153283278.65	8344.41
10154283135.08	6437.55
10155283230.51	11205.21
10155622952.53	15258.92
10156283087.95	9774.31
10157283182.37	7152.50
10158283039.81	6675.53
10159282896.25	8345.41
10160282753.69	7152.50
10161284755.97	13113.07
10162282705.55	5960.58
10163065617.30	15734.89
10163282562.99	6914.51
10163720507.08	15496.91
10164282658.41	9059.36
10165282514.85	10729.24
10166282372.29	7867.44
10167282467.71	6198.56
10168282324.15	2384.83
10169282181.59	7152.50
10170282038.03	9775.31
10170649654.08	14780.96
10171282133.45	8583.39
10172281990.89	7390.48
10173281847.33	6914.51
10174281942.75	6914.51
10175281800.19	9059.36
10176281656.63	4768.66
10177281752.05	5960.58
10178281609.49	7629.46
10178289476.93	2383.83
10179281465.93	5960.58
10180281323.37	5245.63
10181281418.79	8821.38
10182281275.23	6914.51
10183281370.65	8583.39
10184281228.09	6198.56
10184357516.71	15019.94
10185281084.53	7868.44
10186280941.97	8582.39
10187281037.39	8105.43
10188280893.83	5483.61
10189280751.27	5483.61
10190265111.80	23125.37
10191280703.13	5483.61
10192280560.57	8582.39
10192645314.83	15496.91
10193280655.99	9774.31
10194280512.43	8821.38
10195280369.87	4768.66
10196280226.31	7391.48
10197280321.73	8583.39
10197382357.53	16211.86
10198280179.17	8821.38
10199280035.61	10490.26
10200280131.03	11682.18
10201279988.47	9059.36
10202279844.91	6914.51
10203279940.33	9298.34
10204279797.77	8821.38
10205279654.21	7152.50
10206279511.65	7152.50
10207279607.07	7629.46
10208279463.51	5245.63
10209279797.92	5960.58
10210279416.37	11205.21
10211279272.81	8583.39
10212205463.45	15496.91
10212279130.25	8582.39
10213279225.67	9297.34
10214279082.11	5483.61
10215278939.55	7867.44
10216278795.99	5245.63
10217165889.39	15019.94
10217278891.41	8821.38
10218278748.85	6675.53
10219278605.29	7629.46
10220278700.71	7391.48
10221278558.15	8344.41
10221466656.88	15496.91
10222278414.59	10252.28
10223278510.01	4768.66
10224278367.45	6198.56
10225278223.89	7629.46
10225500176.23	15496.91
10226278081.33	7390.48
10227278176.75	6436.55
10228278033.19	7152.50
10229278128.61	9298.34
10230277986.05	7628.46
10231277842.49	6437.55
10232277699.93	8105.43
10233277795.35	5721.60
10234277651.79	5960.58
10235277509.23	6198.56
10236277365.67	8583.39
10237277461.09	5483.61
10237389271.20	5722.60
10237448395.03	2145.85
10238277318.53	6436.55
10239277413.95	8344.41
10240277270.39	5483.61
10241277365.82	5245.63
10242276984.27	9060.36
10243226062.29	15018.94
10243277079.69	10013.29
10244276937.13	9536.33
10245276793.57	7391.48
10246276888.99	5483.61
10246492880.75	15496.91
10247276746.43	8344.41
10248276602.87	9298.34
10248367434.46	15018.94
10249276698.29	7152.50
10250181194.46	15496.91
10250276555.73	8105.43
10251276412.17	6198.56
10252276507.59	6198.56
10253276365.03	10013.29
10254276221.47	9775.31
10255276078.91	10728.24
10256276174.33	9536.33
10256838325.66	15495.91
10257276030.77	8106.43
10258275888.21	5959.58
10258595107.68	15496.91
10259275983.63	9059.36
10260275840.07	5722.60
10261275935.50	6675.53
10262275553.95	7152.50
10263275649.37	17165.79
10264275744.80	8344.41
10265275363.25	8344.41
10266275458.67	8344.41
10267275316.11	5721.60
10268275172.55	6198.56
10269275267.98	6914.51
10269598779.14	15734.89
10270275125.41	9297.34
10271274981.85	9059.36
10272274839.29	6198.56
10273274934.71	10013.29
10273850913.07	15734.89
10274274791.15	21933.45
10275274648.59	8105.43
10276274743.02	6437.55
10277274600.45	6437.55
10278274457.89	9059.36
10279274552.32	6199.56
10280274409.75	4768.66
10281274267.19	10251.28
10282274361.62	5722.60
10283274934.00	7629.46
10284274075.49	6676.53
10284413302.67	15496.91
10285273932.93	5483.61
10286274028.36	7390.48
10287273884.79	8821.38
10288273742.23	4291.70
10289273837.66	9536.33
10290273694.10	8821.38
10291273551.53	6914.51
10292273646.96	13589.04
10292331101.90	5006.65
10293273503.40	9060.36
10294273360.83	5483.61
10295273456.26	5721.60
10296273789.66	9060.36
10297273170.14	8582.39
10298273026.57	8345.41
10299273122.00	5483.61
10300273217.42	10013.29
10301272835.87	6914.51
10302272931.30	5483.61
10303272788.74	7629.46
10304272645.18	6437.55
10305272502.61	8821.38
10306272598.04	7390.48
10307272454.48	6437.55
10308272549.90	5960.58
10309272407.34	6437.55
10310272263.78	5960.58
10311272121.22	5245.63
10312272216.64	9298.34
10313272073.08	4530.68
10314023277.06	15496.91
10314271930.52	7867.44
10315272025.94	4768.66
10316271882.38	7152.50
10317271739.82	6913.51
10318271596.26	8583.39
10319271691.68	9060.36
10320271549.12	7390.48
10321271405.56	8821.38
10321649510.87	15734.89
10322271500.98	9536.33
10323271358.42	4768.66
10324271214.86	6914.51
10325271310.28	15257.92
10326271167.72	5244.63
10327271024.16	5960.58
10328271119.58	8344.41
10329270977.02	8582.39
10330270833.46	7868.44
10331270690.90	5721.60
10332270786.32	6675.53
10333270642.76	6675.53
10334270500.20	6437.55
10335270595.62	7867.44
10336270452.06	5006.65
10337270309.50	5960.58
10338270165.94	7629.46
10339270261.36	8821.38
10340271071.73	6676.53
10341269975.24	7629.46
10342270070.66	7152.50
10343269928.10	8582.39
10344269784.54	8821.38
10345269879.96	8106.43
10345932637.19	15734.89
10346269737.40	8105.43
10347269593.84	7867.44
10348269689.26	5722.60
10349270261.65	6437.55
10350269403.14	5722.60
10351269498.56	7391.48
10352028332.01	15257.92
10352269356.00	5006.65
10353269212.44	9298.34
10354269307.86	7391.48
10355269165.30	4767.66
10356269021.74	8821.38
10356768235.51	15495.91
10357268879.18	7867.44
10358268974.60	9297.34
10359268831.04	11682.18
10360268688.48	12158.14
10360340208.43	15734.89
10361268783.90	5960.58
10362268640.34	6198.56
10363268497.78	10251.28
10364268354.22	10490.26
10365268449.64	5722.60
10366268307.08	11682.18
10367268163.52	6675.53
10368268258.94	5483.61
10369268354.36	6675.53
10370267972.82	8106.43
10371268068.24	6198.56
10372267925.68	5244.63
10373267782.12	8106.43
10374267877.54	7152.50
10375267734.98	7867.44
10376267591.42	6914.51
10377267448.86	5960.58
10378267544.28	6913.51
10379267400.72	5245.63
10380267258.16	7867.44
10381267353.58	5959.58
10382267210.02	7867.44
10383267067.46	10013.29
10384267638.85	9775.31
10385267019.32	4291.70
10386266876.76	7628.46
10387266733.20	7152.50
10388266828.62	8583.39
10389266686.06	5959.58
10390102284.09	15734.89
10390266542.50	17880.74
10391266637.92	6675.53
10391316225.42	15496.91
10392266495.36	16210.86
10393266351.80	7629.46
10394266447.22	4768.66
10395266304.66	7628.46
10396266161.10	6675.53
10397266018.54	7390.48
10398266113.96	6913.51
10399265970.40	6198.56
10400265827.84	19787.60
10401265922.26	8106.43
10402265779.70	8344.41
10403265637.14	7390.48
10404265731.56	5960.58
10405265589.00	8344.41
10406265446.44	8105.43
10406273789.85	2861.80
10407265540.86	7629.46
10408265398.30	6914.51
10409265254.74	8106.43
10410265112.18	6675.53
10411265207.60	5006.65
10412265064.04	7152.50
10413264921.48	6675.53
10414265016.90	7390.48
10415264873.34	18119.72
10416264730.78	5245.63
10417264826.20	4529.68
10418264682.64	7868.44
10419264540.08	9298.34
10420264396.52	8345.41
10421264491.94	8106.43
10421518390.03	14781.96
10422264349.38	8582.39
10423264205.82	9060.36
10424264301.24	8583.39
10425264158.68	9298.34
10426264015.12	8345.41
10427264110.54	17403.77
10427356372.03	15496.91
10428264682.93	25509.20
10429263824.42	2622.81
10430263919.84	9060.36
10431263777.28	5006.65
10432263633.72	14781.96
10433263491.16	10013.29
10434263586.58	6437.55
10435263443.02	6199.56
10436263300.46	6198.56
10437263395.88	6198.56
10438263252.32	10252.28
10439263109.76	8821.38
10440263205.19	8582.39
10441263300.61	6913.51
10442262919.06	9059.36
10443263014.49	6198.56
10444262870.92	8106.43
10445262728.36	7629.46
10446262584.80	6437.55
10447262680.23	10967.23
10448262537.66	4291.70
10449262394.10	8106.43
10450262251.54	10490.26
10451262346.96	5244.63
10453262060.84	9059.36
10454262156.27	7629.46
10455262012.70	7152.50
10456261870.14	7867.44
10457261965.57	7867.44
10458261822.00	7868.44
10458588432.96	15019.94
10459261917.43	6914.51
10460261774.87	7867.44
10461261631.31	20503.55
10462261488.74	8582.39
10463261584.17	5483.61
10464261440.61	5483.61
10465261536.03	8821.38
10465725227.30	15019.94
10466261154.48	9775.31
10467261249.91	6437.55
10468261107.35	10013.29
10469260963.78	9536.33
10470261059.21	4768.66
10471260916.65	10490.26
10472260773.08	7867.44
10473260868.51	8583.39
10474260725.95	6913.51
10475260582.39	7152.50
10476260677.81	8106.43
10477260535.25	17880.74
10478260630.67	7867.44
10479260249.12	9536.33
10480260582.53	7390.48
10481260200.99	6675.53
10482260058.43	5244.63
10483260153.85	10728.24
10484260010.29	13113.07
10485259867.73	6436.55
10486259724.17	8344.41
10487259819.59	10490.26
10488259677.03	6675.53
10489259533.47	5960.58
10490259628.89	6914.51
10491259486.33	4767.66
10492259342.77	8583.39
10493259438.19	18834.67
10494259295.63	7628.46
10495147102.97	15734.89
10495259152.07	10013.29
10496259247.49	4291.70
10497259342.91	8583.39
10498258961.37	14781.96
10499259056.79	8583.39
10499817870.35	15257.92
10500258914.23	6198.56
10501258770.67	11682.18
10502258628.11	11205.21
10503258723.53	8105.43
10505258437.41	6913.51
10506258532.83	5244.63
10507258389.27	15496.91
10508258246.71	6675.53
10509258342.13	7628.46
10510258198.57	7152.50
10511258056.01	7628.46
10512257912.45	7152.50
10513258007.87	8344.41
10514257865.31	7867.44
10515257721.75	8344.41
10516257817.17	4768.66
10517257674.61	8820.38
10518257531.05	5483.61
10519257626.47	7867.44
10520257483.91	7152.50
10521257340.35	7390.48
10522257435.77	7152.50
10523257293.21	6436.55
10524257149.65	6675.53
10525257245.07	4291.70
10526257101.51	8583.39
10527256958.95	6198.56
10528256816.39	5244.63
10529256910.81	4053.71
10530256768.25	5960.58
10531256625.69	7628.46
10532257197.08	7391.48
10533256577.55	6198.56
10534256433.99	8583.39
10535256291.43	6675.53
10536256386.85	4768.66
10537256243.29	17880.74
10538256100.73	8344.41
10539256196.15	3814.73
10540256052.59	16688.82
10541255910.03	7629.46
10542255766.47	9060.36
10543255861.89	7391.48
10544255719.33	7629.46
10545255575.77	14781.96
10546255671.19	8106.43
10547255528.63	7867.44
10547466275.76	15496.91
10548255624.05	9298.34
10549255480.49	7629.46
10550255337.93	6675.53
10551255194.37	8345.41
10552255289.79	11921.16
10553255147.23	8106.43
10554255003.67	9298.34
10555255099.09	6675.53
10556254956.53	17403.77
10557255528.92	9297.34
10558254670.41	5006.65
10559254765.83	8821.38
10560254622.27	7868.44
10560464893.43	19071.65
10561254479.71	15019.94
10561425413.65	15019.94
10562254575.13	8344.41
10563254431.57	8344.41
10564254289.01	7629.46
10565254384.43	7152.50
10565558108.00	15734.89
10566254240.87	13113.07
10567254098.31	6675.53
10568254193.73	14303.99
10569254050.17	8583.39
10570253907.61	11920.16
10571253764.05	6199.56
10572253859.47	5007.65
10573253954.90	9060.36
10574253573.35	9775.31
10575253668.77	9298.34
10576253526.21	5483.61
10577253382.65	7152.50
10578253478.07	4768.66
10579253335.51	7629.46
10580253191.95	9536.33
10581253049.39	8582.39
10582253144.81	9298.34
10583253001.25	8821.38
10584252858.69	6675.53
10585252954.11	6436.55
10586252810.55	8106.43
10587252667.99	10966.23
10588252763.41	8821.38
10589252619.85	5722.60
10590252477.29	8582.39
10591252333.73	8344.41
10592252429.15	7629.46
10593252286.59	16449.84
10594252143.03	8583.39
10595252238.45	5006.65
10596252095.89	6436.55
10597251952.33	4768.66
10598252524.72	7390.48
10599251905.19	8821.38
10600251761.63	13828.02
10601251619.07	15019.94
10602251714.49	4529.68
10602431468.81	15496.91
10603251570.93	7629.46
10604251428.37	8821.38
10605251523.79	7867.44
10606251380.23	5483.61
10606473332.57	15496.91
10607251237.67	8821.38
10608251333.10	5244.63
10609251189.53	10013.29
10610251046.97	5721.60
10611251142.40	23363.35
10612250998.83	7391.48
10613251094.26	7390.48
10614250712.71	8821.38
10615250808.14	7867.44
10616250665.57	8821.38
10617250522.01	6675.53
10618250617.44	9536.33
10619250474.87	8582.39
10620250331.31	13351.06
10621250426.74	12874.09
10622250284.18	6913.51
10623250140.61	5483.61
10624250236.04	9775.31
10625250093.48	9774.31
10626249949.91	6675.53
10627249807.35	6436.55
10628249902.78	7867.44
10629249759.22	10013.29
10630249616.65	8582.39
10631249712.08	8582.39
10632249807.50	6436.55
10633249425.95	6913.51
10634249521.38	7628.46
10635249377.82	7867.44
10636249235.26	5721.60
10637249091.69	5722.60
10638249187.12	10967.23
10639249044.56	13350.06
10640250331.89	7152.50
10641248996.42	7867.44
10642249329.82	6437.55
10643248710.30	7867.44
10644248805.72	6914.51
10645248663.16	8582.39
10646248996.56	7867.44
10647248615.02	5483.61
10648248472.46	6198.56
10649248328.90	10013.29
10650248186.34	5483.61
10651248519.74	14780.96
10651263538.68	2622.81
10652248138.20	5960.58
10653247995.64	9059.36
10654248090.06	8106.43
10655247947.50	8582.39
10656247804.94	6913.51
10657247899.36	8106.43
10658247756.80	7629.46
10659247613.24	9537.33
10660247470.68	11920.16
10661247566.10	9298.34
10662247422.54	6199.56
10663247279.98	8344.41
10664247375.40	6675.53
10665247231.84	13351.06
10666248281.19	10251.28
10667247184.70	6675.53
10668247041.14	10252.28
10669246898.58	7629.46
10670246994.00	7629.46
10671246850.44	9775.31
10672246707.88	8582.39
10673246564.32	5484.61
10674246659.74	8344.41
10675246517.18	4529.68
10675790311.80	15495.91
10676246373.62	6199.56
10677246469.04	6199.56
10678246326.48	7867.44
10679246182.92	7868.44
10680246040.36	8106.43
10681246135.78	5006.65
10681973022.48	4530.68
10682245992.22	9537.33
10682692042.74	15495.91
10683245849.66	8344.41
10683850674.97	15734.89
10684245945.08	5244.63
10685245801.52	5483.61
10686245658.96	5721.60
10687245754.38	8582.39
10688245610.82	9537.33
10689245706.24	9298.34
10690245563.68	6675.53
10691245420.12	5722.60
10692247184.42	9298.34
10693245134.00	9775.31
10694152967.93	14781.96
10694245229.42	8344.41
10695245086.86	16926.81
10696161503.19	15019.94
10696244943.30	5722.60
10697245038.72	8106.43
10698244896.16	5960.58
10698263967.81	15019.94
10699244752.60	5483.61
10700244848.02	6199.56
10701244705.46	4768.66
10702244561.90	10490.26
10703244657.32	4053.71
10704244514.76	14542.97
10705244848.17	6675.53
10706244466.62	5006.65
10707244324.06	7152.50
10708244180.50	7152.50
10709244275.92	4768.66
10710244133.36	10251.28
10711243989.80	15019.94
10712243847.24	6198.56
10713243942.66	7629.46
10714243799.10	9536.33
10715243656.54	7629.46
10716243512.98	8821.38
10717243608.40	7629.46
10718243465.84	5721.60
10719243322.28	5722.60
10720243417.70	6675.53
10721243275.14	9536.33
10722243131.58	9775.31
10723243227.00	15496.91
10724243084.44	7390.48
10725242940.88	4768.66
10726242798.32	7867.44
10727242893.74	4052.71
10728242750.18	10013.29
10729242607.62	7629.46
10730242703.04	4767.66
10731242559.48	9298.34
10732242416.92	8105.43
10733242512.34	10489.26
10733396281.49	15495.91
10734242368.78	7629.46
10735242226.22	4291.70
10736242321.64	8582.39
10736285471.60	15496.91
10737242178.08	9536.33
10738242035.52	7152.50
10739242130.94	3575.75
10740241987.38	9059.36
10742241701.26	8821.38
10743241796.68	7867.44
10744241654.12	7390.48
10745241749.54	8582.39
10746241605.98	7629.46
10747241463.42	5483.61
10748241319.86	10490.26
10749241415.28	8583.39
10750241272.72	7390.48
10751241129.16	7391.48
10752240986.60	8821.38
10753241082.02	9297.34
10754240938.46	5245.63
10755241033.88	5722.60
10756240891.32	7152.50
10757240747.76	4291.70
10758240605.20	8582.39
10759240938.61	9298.34
10760240557.06	19310.64
10761240652.49	8582.39
10762240270.94	7867.44
10763240366.36	6675.53
10764240223.80	6198.56
10765240080.24	9059.36
10766087360.45	15019.94
10766240175.66	9536.33
10766925819.28	15495.91
10767240033.10	9774.31
10768239889.54	10013.29
10769239984.97	8344.41
10770239842.40	5483.61
10771239936.83	6676.53
10772239794.27	9059.36
10773239651.70	7390.48
10774239508.14	9298.34
10775239365.58	7628.46
10776239460.01	8106.43
10777239317.44	7867.44
10778239174.88	5721.60
10779239508.29	7867.44
10780239126.74	6198.56
10781238984.18	4767.66
10782239078.61	9298.34
10783238936.05	17403.77
10784239031.47	6437.55
10785238649.92	7152.50
10786238745.35	5960.58
10787238840.77	8821.38
10788238459.22	7390.48
10789238554.65	7629.46
10790239127.03	7629.46
10791238268.52	5483.61
10792238363.95	6437.55
10793238220.39	8106.43
10794238077.82	7390.48
10795237934.26	8583.39
10796238029.69	9298.34
10797237887.13	7867.44
10798237743.56	26940.10
10799237838.99	5722.60
10800237696.43	8344.41
10801238029.83	7868.44
10802237648.29	6199.56
10803237505.73	9059.36
10803439908.44	16688.82
10804237362.17	9537.33
10804386363.65	15496.91
10805237219.60	8582.39
10806237315.03	8344.41
10807237171.47	7152.50
10808237028.90	8344.41
10808854012.36	15019.94
10809237124.33	6675.53
10810236980.77	5245.63
10811236838.21	8106.43
10811946322.14	15018.94
10812236933.63	5483.61
10813236790.07	5245.63
10814236647.51	5960.58
10815236503.94	6914.51
10816236599.37	8344.41
10817236456.81	8582.39
10817952377.28	17641.76
10818236552.23	8105.43
10819236408.67	7152.50
10819630486.86	15496.91
10820236266.11	4529.68
10821236122.55	4291.70
10822236217.97	14542.97
10823236075.41	6675.53
10824235931.85	8106.43
10825236027.27	5722.60
10826235884.71	9059.36
10827235741.15	19072.65
10828235598.59	7867.44
10829235694.01	7629.46
10830235550.45	9536.33
10831235407.89	8105.43
10832235503.31	8821.38
10833235359.75	18834.67
10834235217.19	8344.41
10835235312.61	12159.14
10836235169.05	6914.51
10837235026.49	9298.34
10838235121.91	2145.85
10839234978.35	7391.48
10840234835.79	6675.53
10841235169.19	8344.41
10842234787.65	10013.29
10843234645.09	9059.36
10844234501.53	6914.51
10844411873.01	15495.91
10845234596.95	5006.65
10846234454.39	5960.58
10847234310.83	15257.92
10848234168.27	5006.65
10848905506.89	15258.92
10849234263.69	7629.46
10850234359.11	5006.65
10851234215.55	10013.29
10852234072.99	16211.86
10853233929.43	7629.46
10854234024.85	6198.56
10855162838.30	15496.91
10855233882.29	7628.46
10856233738.73	8821.38
10856542707.92	15018.94
10857233596.17	5483.61
10858233691.59	6436.55
10858764612.12	15495.91
10859233548.03	5245.63
10860233405.47	5721.60
10860265112.23	15496.91
10861233500.89	7867.44
10862233357.33	14066.01
10863233214.77	7390.48
10864233071.21	7152.50
10865233166.63	5483.61
10866233024.07	6675.53
10867232880.51	7152.50
10868232975.93	8583.39
10869231402.47	22648.40
10870233166.78	8344.41
10871232785.23	20026.59
10872232642.67	6913.51
10873232499.11	5483.61
10874232594.53	5960.58
10875232451.97	7867.44
10876232308.41	7391.48
10877232165.85	8821.38
10878232261.27	7628.46
10879232117.71	4768.66
10880231975.15	8105.43
10881232070.57	5244.63
10882231927.01	9775.31
10883231784.45	8821.38
10884231879.87	8105.43
10884240223.28	2145.85
10885231736.31	7390.48
10886231593.75	5483.61
10887231450.19	8106.43
10888231545.61	5245.63
10889231403.05	7390.48
10890231259.49	8344.41
10891231354.91	8106.43
10892231212.35	5244.63
10893231068.79	1907.87
10894231164.21	8344.41
10895231021.65	7390.48
10896230878.09	8106.43
10897230735.53	7390.48
10898230830.95	5959.58
10899230687.39	7867.44
10900230544.83	8105.43
10901230639.25	16927.81
10902230496.69	6914.51
10903230354.13	6913.51
10904230448.55	8345.41
10905230305.99	6675.53
10906230163.43	8344.41
10907230257.85	5960.58
10907615753.65	14781.96
10908230115.29	6437.55
10909229971.73	5484.61
10910229829.17	6437.55
10911229924.59	11682.18
10912230258.00	12397.13
10913229876.45	8344.41
10914229733.89	6675.53
10915229590.33	6437.55
10916229447.77	8821.38
10917229543.19	5006.65
10918229399.63	5483.61
10919229257.07	7390.48
10920229352.49	7390.48
10921229208.93	4291.70
10922229066.37	9298.34
10923228922.81	4053.71
10924229018.23	8583.39
10925228875.67	8106.43
10926764421.31	15496.91
10927228827.53	7391.48
10928228684.97	10967.23
10929228541.41	10013.29
10930228636.83	15973.87
10931228494.27	7390.48
10931383217.35	15495.91
10932228350.71	8344.41
10933228208.15	8821.38
10934093845.06	15019.94
10934228303.57	6675.53
10935228160.01	7152.50
10936228732.40	8344.41
10937228112.87	6913.51
10938227969.31	5245.63
10939227826.75	9536.33
10940227922.18	10966.23
10941227778.61	9775.31
10942227636.05	8106.43
10943142860.47	15019.94
10943227492.49	7391.48
10944227587.91	6914.51
10945227445.35	10251.28
10946227301.79	10729.24
10947227397.22	7868.44
10948227254.65	10013.29
10949227111.09	10013.29
10950227206.52	5006.65
10951227063.95	7390.48
10952226920.39	8106.43
10953227015.82	8821.38
10954226873.26	6913.51
10955226729.69	7152.50
10956226587.13	9536.33
10957174711.22	15257.92
10957226682.56	7629.46
10958226538.99	10490.26
10959226396.43	7629.46
10960226968.82	7152.50
10961226348.30	11205.21
10962226205.73	9536.33
10963226301.16	8582.39
10964226157.60	8583.39
10964934449.61	14780.96
10965226015.03	8344.41
10966225871.47	5722.60
10967225966.90	6675.53
10968225824.34	9297.34
10968335011.63	15496.91
10969225919.76	9059.36
10970225776.20	7629.46
10971225633.64	17164.79
10971249949.92	15496.91
10972225490.07	8821.38
10973225585.50	5483.61
10974225442.94	5721.60
10975225299.38	5960.58
10976225394.80	5722.60
10977225252.24	7629.46
10978225108.68	5483.61
10979224966.11	6436.55
10980225061.54	8582.39
10981224917.98	8821.38
10982224775.42	5006.65
10983224870.84	9297.34
10984224727.28	7152.50
10985224584.72	5006.65
10986224680.14	8821.38
10987224536.58	7867.44
10988224394.02	8582.39
10988809192.75	15496.91
10989224250.46	7152.50
10990224345.88	9059.36
10991224203.32	6675.53
10991526734.97	15734.89
10992224059.76	7867.44
10993224155.18	9536.33
10994224012.62	8344.41
10995223869.06	10013.29
10996223964.48	4053.71
10997223821.92	10489.26
10998223678.36	10967.23
10999223535.80	8105.43
11000223631.22	8105.43
11001223487.66	6914.51
11002223345.10	7628.46
11003223440.52	9774.31
11004223296.96	8583.39
11004310551.80	15734.89
11005223392.38	7867.44
11006223487.80	8821.38
11007223106.26	8106.43
11008222963.70	13589.04
11009222820.14	15019.94
11010222915.56	14304.99
11011163887.15	15496.91
11011222773.00	9297.34
11012222629.44	9775.31
11012289381.73	15734.89
11013222724.86	9298.34
11014222582.30	5244.63
11015222438.74	8583.39
11016222534.16	7629.46
11017222391.60	8344.41
11018222248.04	9059.36
11019222343.46	4768.66
11020222200.90	6675.53
11021222534.30	10490.26
11022222152.76	7867.44
11023222010.20	23363.35
11023255385.84	15019.94
11024221866.64	5245.63
11025221962.06	8582.39
11026221818.50	8345.41
11027221675.94	12159.14
11028221533.38	7390.48
11029221627.80	9775.31
11030221485.24	8582.39
11031221342.68	6436.55
11032221437.10	9060.36
11033221294.54	8582.39
11034221150.98	6676.53
11035221246.40	9298.34
11036221103.84	7867.44
11037220960.28	9060.36
11038220817.72	10013.29
11039220913.14	9298.34
11040220769.58	8106.43
11041220627.02	11443.19
11042220722.44	10013.29
11042841758.61	11205.21
11043220578.88	10729.24
11044220436.32	10251.28
11045067239.56	10490.26
11045220292.76	8583.39
11046220388.18	8821.38
11047220245.62	9536.33
11048220102.06	9298.34
11049220197.48	9298.34
11050220054.92	8344.41
11051219911.36	5722.60
11051349364.22	10490.26
11052220006.78	6437.55
11053219864.22	8106.43
11053801326.19	10490.26
11054219720.66	5722.60
11055219578.10	7867.44
11056219673.52	17403.77
11057219529.96	11921.16
11058219387.40	7867.44
11059219482.82	6913.51
11059553960.22	15734.89
11060219339.26	7152.50
11061219196.70	9298.34
11062219292.12	7152.50
11062345406.22	15257.92
11063219148.56	7152.50
11064219006.00	5960.58
11065219101.42	5960.58
11066218957.86	8821.38
11067218815.30	8344.41
11068218910.72	7390.48
11069218767.16	6675.53
11070218624.60	7152.50
11070241034.02	9060.36
11071218481.04	10967.23
11072218576.46	7152.50
11073218433.90	8582.39
11074218290.34	7391.48
11075218385.76	5722.60
11075502322.73	10490.26
11076218243.20	7867.44
11077218099.64	17403.77
11078217957.08	8344.41
11079218052.50	15734.89
11080217908.94	7152.50
11081217766.38	5244.63
11082217861.80	6675.53
11083217718.24	4768.66
11084217575.68	5960.58
11085217671.10	6198.56
11085436523.66	15019.94
11086217527.54	9536.33
11087217384.98	5244.63
11088217480.40	8105.43
11089217336.84	7391.48
11089840280.88	15734.89
11090217194.28	10251.28
11091217050.72	9060.36
11091573461.57	15973.87
11092217146.14	15734.89
11093217003.58	5960.58
11093548382.20	15018.94
11094216860.02	6675.53
11095216955.44	6914.51
11096216812.88	8105.43
11097216669.32	9060.36
11098216764.74	5960.58
11099216622.18	9536.33
11100216478.62	8821.38
11101216336.06	7152.50
11102216431.48	6198.56
11103216287.92	7867.44
11104216145.36	10013.29
11105216240.78	6913.51
11105832270.31	9298.34
11106216097.22	5006.65
11107215954.66	8582.39
11108216050.09	5721.60
11108224155.51	10728.24
11109215906.52	6437.55
11110215763.96	9059.36
11111215859.39	8105.43
11111224202.80	4053.71
11112215715.82	6437.55
11113156926.40	10490.26
11113215573.26	9297.34
11114215668.69	5960.58
11115215525.13	8821.38
11115868508.04	9059.36
11115935737.30	15018.94
11116215382.56	5244.63
11117215239.00	7391.48
11117756410.81	12159.14
11117884194.79	15734.89
11118215334.43	10490.26
11119215191.86	9536.33
11120215048.30	10490.26
11121215143.73	5722.60
11122215001.17	6913.51
11122746159.68	10252.28
11123214857.60	15973.87
11124214715.04	6913.51
11125214810.47	5483.61
11126214666.90	8583.39
11127214524.34	10728.24
11128214619.77	6913.51
11129214476.21	2384.83
11130214333.64	5721.60
11131214190.08	6675.53
11131338636.30	15734.89
11132214285.51	6675.53
11133214142.94	7152.50
11134214238.37	9297.34
11135214094.81	7390.48
11136076393.95	15019.94
