# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: hpc-g04-node01.unitn.it
# Release : 3.10.0-1127.19.1.el7.x86_64
# Version : #1 SMP Tue Aug 25 17:23:54 UTC 2020
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 237.978610 
# Number of iterations (recorded+unrecorded): 1458104320 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
30307275834.13	7629.31
30308275910.24	9060.19
30309275748.37	7629.31
30310275585.50	9060.19
30311275661.61	7867.29
30312275499.74	5244.53
30313275813.83	8106.27
30313284158.08	4529.59
30314275412.98	6437.42
30315275251.11	8344.25
30316275088.25	5245.53
30317275164.36	4768.57
30318275002.49	8105.27
30319274839.62	8106.27
30320274677.75	8105.27
30321274753.86	9297.16
30322274590.99	9298.16
30323274429.12	7628.31
30324274505.23	8821.21
30325274342.37	7867.29
30326274180.50	7628.31
30327274256.61	7152.36
30328274093.74	8344.25
30329273931.87	7390.34
30330274007.98	7152.36
30331273845.11	8344.25
30332273683.24	7628.31
30333273759.35	7390.34
30334273596.49	7867.29
30335273434.62	9536.14
30336273271.75	4530.59
30337273347.86	8344.25
30338273185.99	8820.21
30339273023.12	8344.25
30340272861.25	7628.31
30341272937.36	7390.34
30342272774.50	6914.38
30343272612.63	7867.29
30344272688.74	4767.57
30345272525.87	7629.31
30346272364.00	7390.34
30347272440.11	8105.27
30348272277.24	8583.23
30349272115.37	9059.19
30350272191.48	6913.38
30351272028.62	8583.23
30352271866.75	9059.19
30353271703.88	9059.19
30354271779.99	8106.27
30355271618.12	8105.27
30356271455.25	7152.36
30357271531.36	7152.36
30358271369.49	5483.51
30359272398.52	7629.31
30360271282.74	8582.23
30361271119.87	8821.21
30362270958.00	7390.34
30363271034.11	8582.23
30364270871.24	5007.55
30365270709.37	7629.31
30366270547.50	9774.12
30367270622.61	6199.44
30368270460.75	5483.51
30369270536.86	8106.27
30370270373.99	6914.38
30371270212.12	5245.53
30372270049.25	9060.19
30373269887.38	7629.31
30374269963.49	7390.34
30375269800.62	6199.44
30376269638.76	9059.19
30377269714.87	7629.31
30378269552.00	6437.42
30379269390.13	8821.21
30380269466.24	6913.38
30381269303.37	9537.14
30382269141.50	7629.31
30383269217.61	11204.99
30384269054.74	9298.16
30385268892.88	7152.36
30386268968.99	4052.64
30387268806.12	7868.29
30388268644.25	8106.27
30389268720.36	6913.38
30390268557.49	4530.59
30391268395.62	7390.34
30392268232.75	6914.38
30393268308.86	7629.31
30394268147.00	6675.40
30395267984.13	8821.21
30396268060.24	8106.27
30397267898.37	4529.59
30398267735.50	3338.70
30399267811.61	2861.74
30400267649.74	9059.19
30401267486.87	8344.25
30402267325.01	3576.68
30403267401.12	8344.25
30404267238.25	7868.29
30405267076.38	5006.55
30406267390.47	7629.31
30407266989.62	8344.25
30408266827.75	6437.42
30409268095.76	6437.42
30410266740.99	2622.76
30411266579.13	7867.29
30412266416.26	9536.14
30413266492.37	4053.64
30414266330.50	5006.55
30415266167.63	5007.55
30416266482.72	8105.27
30417266081.87	8105.27
30418265919.00	8821.21
30419265757.14	10013.10
30420265833.25	8105.27
30421265670.38	4291.61
30422265508.51	7629.31
30423265584.62	10013.10
30424265421.75	26701.60
30424882155.32	15734.59
30425160126.33	5483.51
30425199938.75	5960.46
30425265259.88	3814.66
30425896297.16	5960.46
30426006913.22	5006.55
30426265335.99	7152.36
30427265173.12	12873.84
30428265011.26	7390.34
30429265087.37	5721.49
30430264924.50	7629.31
30431264762.63	4768.57
30432264838.74	6436.42
30433264675.87	7152.36
30434264514.00	7152.36
30435264351.13	4053.64
30436264427.24	6437.42
30437264265.38	10966.01
30438264102.51	5722.49
30439264178.62	4768.57
30440264969.66	6437.42
30441264092.86	7152.36
30442263929.99	4053.64
30443263768.12	13826.76
30444263605.25	3337.70
30445263443.39	7629.31
30446263519.50	8105.27
30447263356.63	5245.53
30448264624.63	4291.61
30449263270.87	3337.70
30450263108.00	4053.64
30451262946.13	7628.31
30452262783.26	8344.25
30453262859.37	7629.31
30454262697.51	4529.59
30455262534.64	3814.66
30456262610.75	15257.63
30457262448.88	4767.57
30458263954.86	7390.34
30459262362.12	4768.57
30460262200.25	7867.29
30461262037.38	6198.44
30462262113.49	12396.89
30463261951.63	7628.31
30464261788.76	3576.68
30465261864.87	2384.79
30466261703.00	2622.76
30467261540.13	9059.19
30468261378.26	6913.38
30469261454.37	5721.49
30470261291.50	7629.31
30471261129.64	7152.36
30472261205.75	4290.61
30473261042.88	9298.16
30474260881.01	7390.34
30475260957.12	5959.46
30476261986.14	8344.25
30477260632.38	8105.27
30478260707.49	8583.23
30479260545.62	7390.34
30480260383.76	8582.23
30481260220.89	8344.25
30482260297.00	7390.34
30483260135.13	9536.14
30484259972.26	8106.27
30485260048.37	7152.36
30486259885.50	7629.31
30487259961.61	4768.57
30488259799.74	11442.97
30489259636.88	9298.16
30490259475.01	8344.25
30491259313.14	9297.16
30492259388.25	5007.55
30493259226.38	6914.38
30494259063.51	7868.29
30495259139.62	7391.34
30496258977.75	8106.27
30497258814.89	14781.67
30498258891.00	7868.29
30499258729.13	6913.38
30500258566.26	7868.29
30501258404.39	6198.44
30502258480.50	7390.34
30503258317.63	7868.29
30504258155.76	7152.36
30505258231.87	7390.34
30506258069.01	6676.40
30507257907.14	7390.34
30508257983.25	7152.36
30509257820.38	6437.42
30510257658.51	7867.29
30511257734.62	3814.66
30512257571.75	7152.36
30513257409.88	7629.31
30514257247.02	7391.34
30515257323.13	7868.29
30516257161.26	8106.27
30517256998.39	6914.38
30518257074.50	8344.25
30519256912.63	8582.23
30520256749.76	8821.21
30521256825.87	7629.31
30522256664.00	7390.34
30523256501.14	7868.29
30524256339.27	16926.48
30525256415.38	9298.16
30526256252.51	8106.27
30527256090.64	4768.57
30528256166.75	6675.40
30529256003.88	9536.14
30530255842.01	13111.82
30531255918.12	7390.34
30532255755.26	8821.21
30533255593.39	6913.38
30534255430.52	7152.36
30535255506.63	6914.38
30536255344.76	6675.40
30537255181.89	8583.23
30538255258.00	6199.44
30539255096.13	8582.23
30540254933.27	5245.53
30541256440.25	7629.31
30542254847.51	8105.27
30543254684.64	9060.19
30544254760.75	9536.14
30545254598.88	7867.29
30546254436.01	8106.27
30547254274.14	7867.29
30548254350.25	7629.31
30549254187.39	6675.40
30550254025.52	7390.34
30551254101.63	7152.36
30552253938.76	7629.31
30553253776.89	6436.42
30554253853.00	6436.42
30555253690.13	7629.31
30556253528.26	8105.27
30557253365.40	9060.19
30558253441.51	10013.10
30559253279.64	8582.23
30560253355.75	6913.38
30561253192.88	12635.86
30562253031.01	5006.55
30563252868.14	7867.29
30563260973.41	3099.72
30564252944.25	4768.57
30565253259.34	7390.34
30566252619.52	10252.08
30567252695.63	11204.99
30568252533.76	13588.78
30569252370.89	7629.31
30570252209.02	3814.66
30571252285.13	6675.40
30572252122.26	8821.21
30573251960.39	7152.36
30574252036.50	9059.19
30575251873.64	7867.29
30576251711.77	6913.38
30577251787.88	10966.01
30578251625.01	5960.46
30579251463.14	7867.29
30580251300.27	7867.29
30581251376.38	7391.34
30582251214.51	7628.31
30583251051.65	12873.84
30584251127.76	2861.74
30585250965.89	6913.38
30586250803.02	6675.40
30587250879.13	7867.29
30588250717.26	9297.16
30589250554.39	7152.36
30590250630.50	9059.19
30591250468.63	7390.34
30592250305.77	32422.09
30593250143.90	15495.61
30594250220.01	10489.06
30595250057.14	7867.29
30596249895.27	10251.08
30597249971.38	9297.16
30598249808.51	6198.44
30599249646.64	8105.27
30600249722.75	9774.12
30601249559.89	8583.23
30602249398.02	6675.40
30603250189.06	9297.16
30604249311.26	7867.29
30605249149.39	6675.40
30606248986.52	6675.40
30607249062.63	7629.31
30608248900.76	8820.21
30609248737.90	5722.49
30610248814.01	9298.16
30611248651.14	7391.34
30612248489.27	8344.25
30613248565.38	8106.27
30614248402.51	7391.34
30615248240.64	7867.29
30616248078.77	6675.40
30617248153.88	10729.04
30618247992.02	7867.29
30619247829.15	7629.31
30620247905.26	5722.49
30621247743.39	10490.06
30622247580.52	6914.38
30623247656.63	7391.34
30624247494.76	6437.42
30625247331.89	9060.19
30626247408.00	4768.57
30627247246.14	9059.19
30628247083.27	7868.29
30629246921.40	7867.29
30630246997.51	9059.19
30631246834.64	8106.27
30632246672.77	8344.25
30633246748.88	6675.40
30634246586.01	7629.31
30635246424.15	9536.14
30636246261.28	7868.29
30637246337.39	4291.61
30638246175.52	9298.16
30639246012.65	9775.12
30640246088.76	9298.16
30641245926.89	8582.23
30642245764.02	7391.34
30643245840.13	7629.31
30644245678.27	6675.40
30645245515.40	8344.25
30646245591.51	7152.36
30647245429.64	10013.10
30648245266.77	10490.06
30649245104.90	8344.25
30650245181.01	6437.42
30651245018.14	8821.21
30652244856.28	7629.31
30653244932.39	7867.29
30654244769.52	6675.40
30655244607.65	9059.19
30656244683.76	6675.40
30657244520.89	9060.19
30658244359.02	10967.01
30659244435.13	5721.49
30660244749.22	7867.29
30661244110.40	7867.29
30662243947.53	8344.25
30663244023.64	10013.10
30664243861.77	7390.34
30665243698.90	7868.29
30666243775.01	8106.27
30667243613.14	5244.53
30668243450.27	7152.36
30669243526.38	11443.97
30670243364.52	9297.16
30671243201.65	10729.04
30672243039.78	7152.36
30673243115.89	5721.49
30674243668.96	7151.36
30675242791.15	6675.40
30676242867.26	5960.46
30677242704.39	8583.23
30678242542.53	13826.76
30679242618.64	11919.93
30680242455.77	10013.10
30681242293.90	8582.23
30682242131.03	7152.36
30683242207.14	6914.38
30684242045.27	7390.34
30685241882.40	8106.27
30686241958.51	10490.06
30687241796.65	17641.41
30688241633.78	6675.40
30689241709.89	7391.34
30690241548.02	8582.23
30691241385.15	6675.40
30692241461.26	5006.55
30693241537.37	7867.29
30694241136.52	10967.01
30695240974.66	7629.31
30696241050.77	7628.31
30697240887.90	7629.31
30698240726.03	7390.34
30699240802.14	8105.27
30700240639.27	7152.36
30701240477.40	6913.38
30702240553.51	7867.29
30703240390.64	13350.80
30704240228.78	7390.34
30705240065.91	8344.25
30706240142.02	9536.14
30707239980.15	8105.27
30708239817.28	8344.25
30709239893.39	7629.31
30710239731.52	6913.38
30711239568.65	9536.14
30712239644.76	7629.31
30713239482.90	7867.29
30714239320.03	8344.25
30715239396.14	9059.19
30716239234.27	6913.38
30717239071.40	7867.29
30718238909.53	8821.21
30719238985.64	6913.38
30720238822.77	7390.34
30721238660.91	10728.04
30722238737.02	7390.34
30723238574.15	7629.31
30724238412.28	7628.31
30725238488.39	7390.34
30726238325.52	9775.12
30727238163.65	8582.23
30728238000.78	8583.23
30729238076.89	7390.34
30730237915.03	8105.27
30731237752.16	13588.78
30732237828.27	7390.34
30733237666.40	7390.34
30734237503.53	9298.16
30735237579.64	6675.40
30736237416.77	6914.38
30737237254.90	8106.27
30738237093.04	7628.31
30739237168.15	8106.27
30740237006.28	7390.34
30741236844.41	7390.34
30742236919.52	8821.21
30743236757.65	7867.29
30744236594.78	7629.31
30745236670.89	7152.36
30746236509.02	7867.29
30747236346.16	8106.27
30748236422.27	6914.38
30749236260.40	8106.27
30750236097.53	7868.29
30751235935.66	8344.25
30752236011.77	8582.23
30753235848.90	6914.38
30754235925.01	6914.38
30755235763.14	8821.21
30756235600.28	8344.25
30757235438.41	8582.23
30758235514.52	7390.34
30759235351.65	7152.36
30760235189.78	9059.19
30761235265.89	9536.14
30762235103.02	10013.10
30763234941.15	6675.40
30764234778.29	11681.95
30765234854.40	7391.34
30766234692.53	7629.31
30767234529.66	14066.74
30768234605.77	6675.40
30769234443.90	5483.51
30770234281.03	6914.38
30770544674.13	10729.04
30771128032.70	24077.84
30771234357.14	5960.46
30772234195.27	13111.82
30773234032.41	4053.64
30774234108.52	4768.57
30775233946.65	5960.46
30776233783.78	5007.55
30776547514.58	11443.97
30777233859.89	3576.68
30778233936.00	4053.64
30779233774.13	5244.53
30780233850.24	3575.68
30781180763.13	11443.97
30781233449.39	2383.79
30782233286.53	4768.57
30783233124.66	3099.72
30784233200.77	2383.79
30785233037.90	2861.74
30786233114.01	4053.64
30787232713.16	3099.72
30788233028.25	3337.70
30789232627.40	2383.79
30790232464.54	4768.57
30791232540.65	2622.76
30792232616.76	3814.66
30792248112.36	15734.59
30792327260.25	15258.63
30792408553.94	15973.56
30792564703.91	17403.44
30793232215.91	2622.76
30794232292.02	2622.76
30795232130.15	3337.70
30796231967.28	4530.59
30797232043.39	4291.61
30798231881.52	2622.76
30799231718.66	3099.72
30800231556.79	7867.29
30801231632.90	2860.74
30802231470.03	2861.74
30803231308.16	3575.68
30804231384.27	5006.55
30805232652.27	6675.40
30806231059.53	11919.93
30807231135.64	2860.74
30808230972.78	4530.59
30809230810.91	5006.55
30810230648.04	4768.57
30810235654.59	3337.70
30811230724.15	7629.31
30812230562.28	4767.57
30813230399.41	5483.51
30814230475.52	2861.74
30815230313.65	5006.55
30816230150.79	5960.46
30817229988.92	6198.44
30818230065.03	5006.55
30819230141.14	5006.55
30820229978.27	5245.53
30821229816.40	5483.51
30822229653.53	4768.57
30823229491.66	6913.38
30824229567.77	4052.64
30825229404.91	5722.49
30826229243.04	5960.46
30827229319.15	5244.53
30828229156.28	5960.46
30829228994.41	5483.51
30830228831.54	13112.82
30831228907.65	4291.61
30832228745.78	6913.38
30833228582.92	5006.55
30834228659.03	5006.55
30835228497.16	5721.49
30836228334.29	3814.66
30837228648.38	4291.61
30838228724.49	6199.44
30839228085.66	8106.27
30840228161.77	6914.38
30841227999.90	5483.51
30842227837.04	5722.49
30843227675.17	13588.78
30844227751.28	8344.25
30845227588.41	6198.44
30846227426.54	5721.49
30847227502.65	5959.46
30848227339.78	4291.61
30849227177.91	13111.82
30850227015.05	6437.42
30851227091.16	2622.76
30852226929.29	6675.40
30853226766.42	4529.59
30854226842.53	2860.74
30855226680.66	4529.59
30856226755.77	4768.57
30857226593.90	2622.76
30858226432.03	4529.59
30859226746.12	5245.53
30860226345.28	5006.55
30861226421.39	3099.72
30862226258.52	5722.49
30863225858.67	5006.55
30864225933.78	13827.76
30865225771.91	8106.27
30866225610.04	4052.64
30867225685.15	4768.57
30868225523.29	11442.97
30869225360.42	6199.44
30870225436.53	4530.59
30871225274.66	2860.74
30872225111.79	23125.92
30873224949.92	5721.49
30874225026.03	3814.66
30875225102.14	8106.27
30876224939.27	4053.64
30877224777.41	2622.76
30878224614.54	4291.61
30879224452.67	5245.53
30880224528.78	9774.12
30881224365.91	8583.23
30882224204.04	13588.78
30883224280.15	8582.23
30884224117.28	3815.66
30885224432.37	5006.55
30886224031.53	3576.68
30887223868.66	20503.16
30888223706.79	9774.12
30889223543.92	16927.48
30890223620.03	5960.46
30891224412.08	7152.36
30892223534.27	4052.64
30893223371.40	4053.64
30894223209.54	6198.44
30895223285.65	4529.59
30896223122.78	4053.64
30897223437.87	5244.53
30898223037.02	5483.51
30899222636.17	5006.55
30900222712.28	5960.46
30901222549.41	6914.38
30902222387.55	5483.51
30903222463.66	5006.55
30904222300.79	3814.66
30905222853.85	5006.55
30906222215.03	4291.61
30907222291.14	4052.64
30908221890.29	4768.57
30909221966.40	5960.46
30910221803.53	6914.38
30911221641.67	6913.38
30912221478.80	5483.51
30913221554.91	6437.42
30914221393.04	5960.46
30915221230.17	4291.61
30916221306.28	5960.46
30917221144.41	4768.57
30918220981.54	5245.53
30919221057.65	7629.31
30920220895.79	4768.57
30921220732.92	4530.59
30922220571.05	3814.66
30923220885.14	5006.55
30924220484.29	11204.99
30925220322.42	12396.89
30926220398.53	7390.34
30927220235.66	4291.61
30928220073.80	6198.44
30929220149.91	5244.53
30930219987.04	4291.61
30931220063.15	5960.46
30932219662.30	5960.46
30933219738.41	5006.55
30934219576.54	11681.95
30935220367.59	5006.55
30936219489.78	5006.55
30937219565.89	6198.44
30938219165.05	5483.51
30939219241.16	5960.46
30940219079.29	5244.53
30941218916.42	6914.38
30942218992.53	6198.44
30943218830.66	4052.64
30944218667.79	6914.38
30945218505.93	5960.46
30946218582.04	9059.19
30947218419.17	4768.57
30948218495.28	5245.53
30949218333.41	5721.49
30950218170.54	5722.49
30951218008.67	6913.38
30952218084.78	6198.44
30953217921.91	5722.49
30954217760.05	6675.40
30955217836.16	6198.44
30956217673.29	10013.10
30957217511.42	10728.04
30958217348.55	12158.91
30959217424.66	10013.10
30960217262.79	13588.78
30961217099.92	7391.34
30962217176.03	5006.55
30963217014.17	5244.53
30964216851.30	6198.44
30965216689.43	4291.61
30966216765.54	5483.51
30967216602.67	4291.61
30968216678.78	6914.38
30969216516.91	6198.44
30970216354.04	7390.34
30971216192.17	4767.57
30972216268.29	7390.34
30973216105.42	6675.40
30974215943.55	5244.53
30975216257.64	8106.27
30976215856.79	5721.49
30977215694.92	6675.40
30978215532.05	5006.55
30979215608.16	4529.59
30980215684.27	6437.42
30981215283.43	7867.29
30982215359.54	6437.42
30983215197.67	5483.51
30984215034.80	5483.51
30985215110.91	6437.42
30986214948.04	6914.38
30987214786.17	5483.51
30988216054.18	6914.38
30989214699.42	3576.68
30990214537.55	5721.49
30991214613.66	2860.74
30992214450.79	4768.57
30993214288.92	4529.59
30994214126.05	8583.23
30995214202.16	7629.31
30996214040.29	7867.29
30997213877.43	5960.46
30998213715.56	9298.16
30999213791.67	8821.21
31000213628.80	2861.74
31001213704.91	6914.38
31002213543.04	3337.70
31003213380.17	6676.40
31004213218.30	7390.34
31005213294.41	8344.25
31006213131.55	5483.51
31007212969.68	8821.21
31008213045.79	4291.61
31009212882.92	7629.31
31010212721.05	8106.27
31011212558.18	6676.40
31012212634.29	3338.70
31013212472.42	4768.57
31014212786.51	4530.59
31015212385.67	5245.53
31016212938.73	6914.38
31017212060.93	6199.44
31018212137.04	4053.64
31019211975.17	4052.64
31020211812.30	7629.31
31021211888.41	9060.19
31022211726.54	5483.51
31023211563.68	7629.31
31024211401.81	4529.59
31025211477.92	6437.42
31026211315.05	7868.29
31027211153.18	6437.42
31028211706.25	6675.40
31029211066.42	3576.68
31030210904.55	3814.66
31031210980.66	5960.46
31032210817.80	5245.53
31033210655.93	4052.64
31034210732.04	3099.72
31034214307.72	1907.83
31035210569.17	5245.53
31036210407.30	6198.44
31037210483.41	5006.55
31038210797.50	5483.51
31039210158.67	9298.16
31040209995.80	3099.72
31041210071.92	3099.72
31042209910.05	7867.29
31043209747.18	4530.59
31044210062.27	7390.34
31045209661.42	12634.86
31046209498.55	4291.61
31047193602.10	11920.93
31047209336.68	8105.27
31048209412.79	11204.99
31048258284.40	11919.93
31048314545.34	11920.93
31049209249.92	4768.57
31050209802.99	8106.27
31051209164.17	5483.51
31052209001.30	2861.74
31053208839.43	7390.34
31054208915.54	8582.23
31055208752.67	6914.38
31056208590.80	5960.46
31057208666.91	8582.23
31058208504.05	5006.55
31059208342.18	8582.23
31060208179.31	9536.14
31061208255.42	8583.23
31061217076.63	5721.49
31062208093.55	9297.16
31062281519.95	10013.10
31063207930.68	6675.40
31064208006.79	8821.21
31064287869.61	10013.10
31065207844.92	5721.49
31066207921.03	7867.29
31067207758.17	5960.46
31068207596.30	6675.40
31069207433.43	5722.49
31070207271.56	8344.25
31071207347.67	8344.25
31072207184.80	13588.78
31073207022.93	4052.64
31073212028.48	1907.83
31074207099.04	8582.23
31075206936.17	7867.29
31076206774.31	7152.36
31077206850.42	7628.31
31078206687.55	9536.14
31079206525.68	7867.29
31080206601.79	7152.36
31081206438.92	11919.93
31082206991.99	9059.19
31083206114.18	8344.25
31084206667.25	8582.23
31085206028.43	4767.57
31085211033.98	1907.83
31086206104.54	4529.59
31087205941.67	3576.68
31088205779.80	6675.40
31089205616.93	8583.23
31090205693.04	7629.31
31091205531.17	5244.53
31092205368.30	6437.42
31093205206.44	4529.59
31094205520.53	8582.23
31095205119.68	6914.38
31096205195.79	5483.51
31097205033.92	8105.27
31098204871.05	5245.53
31099204709.18	5006.55
31100204785.29	6675.40
31101204622.42	4529.59
31102204460.56	9059.19
31103204535.67	7152.36
31104204373.80	3337.70
31105204211.93	3575.68
31106204287.04	2622.76
31107204125.17	4529.59
31108203963.30	6675.40
31109204277.39	7867.29
31110203876.54	7152.36
31111203713.68	5960.46
31112203551.81	5245.53
31113203627.92	7390.34
31114203465.05	4053.64
31115203541.16	7629.31
31116203141.31	5721.49
31117203216.42	4530.59
31118203054.55	7152.36
31119202891.69	5245.53
31120202967.80	4530.59
31121203282.89	7629.31
31122202643.06	5484.51
31123202719.17	4053.64
31124202795.28	6675.40
31125202394.43	5007.55
31126202232.56	5006.55
31127203023.61	4530.59
31128202145.81	5007.55
31129201983.94	4291.61
31130202060.05	5960.46
31131201897.18	6676.40
31132201735.31	6914.38
31133201811.42	5006.55
31134201648.55	4530.59
31135201486.68	7867.29
31136201562.79	5244.53
31137201399.93	7152.36
31138201238.06	4052.64
31139201075.19	7152.36
31140201151.30	5245.53
31141200989.43	8344.25
31142200826.56	5007.55
31143200902.67	6437.42
31144200740.80	7390.34
31145200577.94	5483.51
31146200654.05	5245.53
31147200492.18	5244.53
31148200329.31	6914.38
31149200167.44	8106.27
31150200243.55	5721.49
31151200080.68	7391.34
31152199918.81	5483.51
31153199994.92	4768.57
31154199832.06	5483.51
31155199670.19	6198.44
31156199746.30	4768.57
31157199583.43	6199.44
31158199421.56	5483.51
31159199258.69	6437.42
31160199334.80	3338.70
31161199172.93	5483.51
31162199010.07	7391.34
31163199086.18	6437.42
31164198924.31	4291.61
31165198761.44	7629.31
31166198837.55	6199.44
31167198913.66	5960.46
31168198512.81	4768.57
31169199065.88	8106.27
31170198427.05	5244.53
31171198264.19	7391.34
31172198102.32	7390.34
31173198178.43	8105.27
31174198015.56	7152.36
31175197853.69	6675.40
31176197929.80	5721.49
31177198720.85	5960.46
31178197605.06	6913.38
31179197681.17	8582.23
31180197518.31	4291.61
31181197356.44	7867.29
31182197432.55	6913.38
31183197269.68	14542.69
31184197107.81	5006.55
31185197898.86	11204.99
31186197021.05	12158.91
31187196859.18	7629.31
31188196696.32	9298.16
31189196772.43	8583.23
31190196610.56	7867.29
31191196447.69	7152.36
31192196285.82	6675.40
31193196361.93	5244.53
31194196199.06	7152.36
31195196037.19	5483.51
31196196351.28	10728.04
31197195950.44	7391.34
31198195788.57	5483.51
31199195864.68	5721.49
31200195701.81	3814.66
31201195539.94	7628.31
31202195616.05	4052.64
31203195453.18	6914.38
31204195291.31	4529.59
31205195367.42	3575.68
31206195204.56	4768.57
31207195757.62	8106.27
31208194879.82	3814.66
31209194955.93	5245.53
31210194794.06	6913.38
31211194631.19	4291.61
31212195184.26	6913.38
31213194545.43	4767.57
31214194382.57	7391.34
31215194458.68	7390.34
31216194296.81	6198.44
31217194133.94	7867.29
31218193972.07	6198.44
31219194048.18	5006.55
31220193885.31	5245.53
31221193723.44	8582.23
31222193799.55	4529.59
31223193636.69	5483.51
31224193474.82	8105.27
31225193311.95	5483.51
31226193388.06	8583.23
31227193226.19	7390.34
31228193063.32	7867.29
31229193139.43	7629.31
31230192977.56	17403.44
31231192814.70	6914.38
31232192890.81	7152.36
31233192728.94	5006.55
31234192566.07	7867.29
31235192642.18	8344.25
31236192479.31	7391.34
31237192317.44	5006.55
31238192155.57	8344.25
31239192230.68	5722.49
31240192068.82	7390.34
31241191906.95	4529.59
31242191982.06	6437.42
31243191820.19	7867.29
31244191657.32	5245.53
31245191733.43	6914.38
31246191571.56	7390.34
31247191408.69	5245.53
31248191484.80	8344.25
31249191322.94	5006.55
31250191876.00	5960.46
31251191236.18	8344.25
31252191074.31	8344.25
31253190911.44	5960.46
31254190749.57	7390.34
31255190825.68	4768.57
31256190662.81	5245.53
31257190500.95	8821.21
31258190338.08	7391.34
31259190414.19	5245.53
31260190252.32	4768.57
31261190328.43	9536.14
31262190165.56	5007.55
31263190003.69	5483.51
31264190079.80	4768.57
31265189916.93	5245.53
31266189755.07	7390.34
31267189831.18	7629.31
31268189668.31	5245.53
31269189744.42	6437.42
31270189343.57	6914.38
31271189419.68	5245.53
31272189257.81	5244.53
31273189094.94	7152.36
31274188933.08	6437.42
31275189009.19	7629.31
31276188846.32	7152.36
31277188684.45	4768.57
31278188760.56	5244.53
31279189074.65	5245.53
31280188435.82	7390.34
31281188511.93	7390.34
31282188349.06	7868.29
31283188187.20	3814.66
31284188263.31	4768.57
31285188100.44	6914.38
31286187938.57	5483.51
31287187775.70	7868.29
31288187851.81	6437.42
31289187689.94	7629.31
31290187527.07	7391.34
31291187603.18	4768.57
31292187441.32	3814.66
31293187517.43	6675.40
31294187354.56	7867.29
31295187192.69	5721.49
31296187029.82	7868.29
31297187105.93	11681.95
31298187421.02	4767.57
31299186781.19	5960.46
31300186619.33	28131.47
31301186695.44	5721.49
31302186532.57	17165.46
31303186370.70	8821.21
31304186446.81	3099.72
31305186283.94	5245.53
31306186122.07	6913.38
31307185959.20	5722.49
31308186035.31	3576.68
31309185873.45	4291.61
31310185710.58	8344.25
31311185786.69	4291.61
31312185624.82	4052.64
31312189915.43	4291.61
31313185461.95	7152.36
31314185538.06	2861.74
31315185376.19	8344.25
31316185213.32	9536.14
31317185289.43	7391.34
31318185127.57	6913.38
31319184964.70	8583.23
31320184802.83	8582.23
31321184878.94	5006.55
31322184716.07	3099.72
31323184554.20	5483.51
31324185583.23	8106.27
31325184467.44	6437.42
31326184305.58	5244.53
31327184381.69	8105.27
31328184218.82	5722.49
31329184532.91	6437.42
31330184133.06	5483.51
31331185639.04	5483.51
31332183808.32	11919.93
31333183645.45	7391.34
31334183721.56	17403.44
31335183559.70	4767.57
31336183396.83	3814.66
31337183472.94	3337.70
31338183311.07	14065.74
31339183148.20	4291.61
31340183224.31	3099.72
31341183062.44	6436.42
31342182899.57	7629.31
31343182737.71	7152.36
31344182813.82	11919.93
31345182650.95	13350.80
31346182489.08	3814.66
31347182565.19	14780.67
31348182402.32	7867.29
31349182240.45	6913.38
31350182316.56	5721.49
31351182153.69	4053.64
31352181991.83	2860.74
31353181828.96	4053.64
31354181905.07	3814.66
31355181743.20	5483.51
31356181580.33	3099.72
31357181656.44	3099.72
31358181494.57	4052.64
31359181331.70	4291.61
31360181407.81	3337.70
31361181244.95	7629.31
31362181083.08	7867.29
31363181159.19	11681.95
31364180996.32	8106.27
31365181072.43	6199.44
31366180910.56	8106.27
31367180747.69	5484.51
31368181539.74	6913.38
31369180422.96	5007.55
31370180499.07	7152.36
31371180337.20	4768.57
31372180890.27	2860.74
31373180250.44	8583.23
31374180088.57	8344.25
31375179925.70	6676.40
31376179763.83	3814.66
31377179839.94	5006.55
31378179677.08	7391.34
31379179515.21	7867.29
31380179591.32	4529.59
31381179428.45	7152.36
31382179266.58	8106.27
31383179342.69	4768.57
31384179179.82	7868.29
31385179017.95	4768.57
31386179571.02	7867.29
31387178931.20	8583.23
31388178769.33	18357.35
31389178606.46	9775.12
31390178682.57	6914.38
31391178520.70	8821.21
31392178357.83	7868.29
31393178433.94	7629.31
31394178272.07	7152.36
31395178586.16	8583.23
31396178185.32	4053.64
31397178023.45	7152.36
31398177860.58	7629.31
31399177936.69	4768.57
31400177774.82	6913.38
31401177611.95	5007.55
31402177450.08	9774.12
31403177526.19	4291.61
31404177363.33	5483.51
31405177201.46	5006.55
31406177277.57	6675.40
31407177114.70	4768.57
31408177667.77	6675.40
31409177028.94	7390.34
31410176866.07	3814.66
31411176704.20	7629.31
31412176541.34	6914.38
31413176617.45	6914.38
31414176455.58	7629.31
31415176292.71	6199.44
31416176607.80	6675.40
31417176206.95	4768.57
31418176044.08	5483.51
31419176120.19	8106.27
31420175958.32	8582.23
31421175795.46	6914.38
31422175633.59	7867.29
31423175709.70	8105.27
31424175546.83	4291.61
31425175384.96	8105.27
31426175461.07	9059.19
